id,token_name,token_address,network,price_at_alert,score,base_score,momentum_bonus,confidence_score,volume_24h,volume_6h,volume_1h,liquidity,buys_24h,sells_24h,buy_ratio,total_txns,age_hours,created_at

413,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0617262486078041,60,55,5,85,9785195.95003348,1308367.49090532,162843.277647261,1859535.0421,20066,23047,0.0,43113,30.554427936111114,2025-12-17 18:48:37

414,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.230487575232367,76,68,8,85,9871897.4551387,3364564.82559369,186677.500092791,1633126.1283,30398,48050,0.0,78448,31.425449855555552,2025-12-17 18:54:00

415,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0611537351988645,60,55,5,85,9761501.27405265,1300223.12082909,161761.749117815,1838165.4018,20011,22959,0.0,42970,30.64457027472222,2025-12-17 18:54:02

416,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.223926834182584,76,68,8,85,9886249.6126921,3339462.23374454,185694.920524457,1601328.047,30488,48112,0.0,78600,31.515803296666668,2025-12-17 18:59:26

417,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.221748956557367,76,68,8,85,9893016.4527381,3316525.62207251,173785.684178871,1592499.5677,30534,48145,0.0,78679,31.60583570611111,2025-12-17 19:04:49

418,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.224341164833785,76,68,8,85,9911116.04705075,3292871.87037847,178614.118167546,1595504.7722,30619,48211,0.0,78830,31.695467331944442,2025-12-17 19:10:13

419,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0616670883484275,60,55,5,85,9660182.62930681,1262784.56970566,89552.3960094884,1849034.9837,19837,22641,0.0,42478,30.914826957777777,2025-12-17 19:10:14

420,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.222371990506993,81,68,13,85,9916995.52768393,3256335.57955872,176873.141896127,1594631.1963,30643,48247,0.0,78890,31.785991069444446,2025-12-17 19:15:38

421,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.061520645330226,60,55,5,85,9630008.67075654,1246107.11232937,89047.7768117857,1843900.1082,19767,22574,0.0,42341,31.005137725277777,2025-12-17 19:15:39

422,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.221893295785044,81,68,13,85,9924719.27000091,3227317.31599879,168839.562152505,1590925.5904,30687,48284,0.0,78971,31.87617035722222,2025-12-17 19:21:02

423,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.061052249689573,60,55,5,85,9602823.96347727,1216620.88440176,92793.9933841249,1830917.4998,19667,22513,0.0,42180,31.09520608861111,2025-12-17 19:21:04

424,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.219289034430107,81,68,13,85,9928445.70959043,3154262.60797377,156551.469821002,1581218.0243,30711,48305,0.0,79016,31.9664588375,2025-12-17 19:26:29

425,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0604737049381401,55,55,0,85,9586944.99026483,1208886.54873963,88920.1728880557,1824272.0648,19626,22478,0.0,42104,31.18560805527778,2025-12-17 19:26:30

426,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.215231881072719,81,68,13,85,9943674.84835243,3135266.50328481,153348.99846295,1565279.5862,30800,48356,0.0,79156,32.056994171944446,2025-12-17 19:31:53

427,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0604540405803271,55,55,0,85,9571106.25602013,1170462.20534871,80912.3737788743,1821864.9315,19556,22455,0.0,42011,31.276088126111112,2025-12-17 19:31:55

428,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.218429944760311,81,68,13,85,9958189.95656008,3054703.55375556,116625.686061501,1571103.88,30867,48412,0.0,79279,32.147211085,2025-12-17 19:37:18

429,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0594979234169262,60,55,5,85,9548670.70749439,1142796.38645144,66693.3550990485,1805747.0555,19503,22363,0.0,41866,31.366308343333333,2025-12-17 19:37:19

430,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.222044447485297,81,68,13,85,9981075.58590527,3050064.69399312,128465.530691029,1599399.7002,30952,48542,0.0,79494,32.23729971416667,2025-12-17 19:42:42

431,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0592537280101901,60,55,5,85,9539921.24988131,1148714.43187315,73097.3640448553,1801175.6097,19428,22353,0.0,41781,31.45628977111111,2025-12-17 19:42:43

432,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.221523990690952,81,68,13,85,10000530.9618689,3039533.63904673,138904.527763703,1588071.4522,31044,48646,0.0,79690,32.327283218611115,2025-12-17 19:48:07

433,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0585727802750162,60,55,5,85,9521611.38570288,1162616.21729065,76112.8479702484,1780385.2705,19400,22312,0.0,41712,31.54645448722222,2025-12-17 19:48:08

434,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.222407383070304,81,68,13,85,10011370.6941801,2965232.01617256,133746.762212352,1596743.6854,31113,48708,0.0,79821,32.417553384722225,2025-12-17 19:53:31

435,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.059066619126753,60,55,5,85,9506575.78687153,1161828.49253135,73257.2247487501,1796283.2853,19384,22273,0.0,41657,31.636586083333334,2025-12-17 19:53:33

436,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.120614040294009,58,60,-2,85,3924775.13731672,788688.446062421,110956.784266596,888439.3702,8823,7993,0.0,16816,61.8097756625,2025-12-17 19:53:35

437,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.223494977313013,81,68,13,85,10018649.7699069,2894242.62825037,129257.684956452,1599737.408,31159,48758,0.0,79917,32.508336909166665,2025-12-17 19:58:58

438,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.119900520770927,68,60,8,85,3921496.52130188,773849.828031691,117519.090250759,885316.3491,8829,7976,0.0,16805,61.9005591775,2025-12-17 19:58:59

439,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0601673010219135,60,55,5,85,9513623.86315907,1149719.33426697,86054.2837408359,1816221.056,19401,22263,0.0,41664,31.72736387722222,2025-12-17 19:59:01

440,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.224747452569104,78,68,10,85,10026771.1516641,2830062.39199921,128791.864986403,1604149.4092,31199,48810,0.0,80009,32.598818450555555,2025-12-17 20:04:23

441,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.119663586990175,68,60,8,85,3908910.53505597,730021.867940727,88401.2619944106,885010.8156,8805,7954,0.0,16759,61.99104073861111,2025-12-17 20:04:25

442,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0602859762839843,60,55,5,85,9469302.49205832,1108430.51117552,87043.2629502756,1816495.9472,19318,22217,0.0,41535,31.81783842361111,2025-12-17 20:04:27

443,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.224212229479904,78,68,10,85,10039612.2092381,2750208.29970989,128060.47974828,1604133.0466,31260,48871,0.0,80131,32.68927505611111,2025-12-17 20:09:49

444,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.119183757567997,70,60,10,85,3914560.7304109,731038.244975887,82555.8277398752,883418.1896,8813,7956,0.0,16769,62.08149730555556,2025-12-17 20:09:51

445,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0606536994508913,60,55,5,85,9456866.74206387,1101792.45868867,91028.3026297337,1825733.3125,19337,22124,0.0,41461,31.908296829166666,2025-12-17 20:09:52

446,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.222636794385949,81,68,13,85,10044793.7799389,2681929.13904628,127222.051597941,1595963.5526,31298,48901,0.0,80199,32.77973071305556,2025-12-17 20:15:15

447,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.119325982216075,68,60,8,85,3910888.10821341,726442.229936088,77150.3463437611,883558.4313,8819,7957,0.0,16776,62.17195297833333,2025-12-17 20:15:17

448,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0610502127026651,63,55,8,85,9415344.64012182,1102425.28077164,94987.584741744,1833098.6934,19262,22046,0.0,41308,31.998755974444446,2025-12-17 20:15:18

449,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.222065942960834,81,68,13,85,10051134.88435,2636310.80000109,127053.522377986,1586945.1412,31345,48930,0.0,80275,32.87023966222222,2025-12-17 20:20:41

450,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.119362048612032,68,60,8,85,3890884.99187278,709369.772685952,68876.7956836551,883414.7221,8780,7914,0.0,16694,62.26246191333333,2025-12-17 20:20:42

451,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0608288172308373,60,55,5,85,9371203.29898096,1093570.41384637,90242.394832754,1831500.5752,19168,21975,0.0,41143,32.08923300916666,2025-12-17 20:20:44

452,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.221390980867989,81,68,13,85,10057195.0305909,2603937.00198057,128802.884446486,1586739.9831,31380,48959,0.0,80339,32.96066303222222,2025-12-17 20:26:07

453,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.119024606479845,70,60,10,85,3876807.33666801,697805.307265701,67988.5958313151,882236.6011,8750,7895,0.0,16645,62.35288529166667,2025-12-17 20:26:09

454,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.216856966851772,78,68,10,85,10067978.5309471,2559116.33952829,125295.67347952,1566401.8941,31440,48999,0.0,80439,33.05096644638889,2025-12-17 20:31:33

455,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.118961371107528,70,60,10,85,3873576.42342825,699231.749143322,64623.8225185889,882090.5929,8750,7883,0.0,16633,62.443188720277774,2025-12-17 20:31:35

456,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0602502583957135,60,55,5,85,9283689.47666603,1084500.37983836,94242.5189170711,1816698.3493,18991,21821,0.0,40812,32.270117344999996,2025-12-17 20:31:37

457,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.217886852650444,78,68,10,85,10074605.6953115,2487604.59516459,116966.633150952,1571112.8006,31478,49038,0.0,80516,33.14216615388889,2025-12-17 20:37:00

458,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.119103912224084,70,60,10,85,3858494.6030318,697428.532235452,53019.0596094847,881798.9955,8739,7865,0.0,16604,62.534388415277775,2025-12-17 20:37:01

459,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0610500521396086,58,55,3,85,9250192.29298426,1081844.67637452,105187.472231131,1831056.3329,18918,21737,0.0,40655,32.361223592222224,2025-12-17 20:37:03

460,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.216617080100688,81,68,13,85,10078629.53538,2397800.58483671,82520.4866044805,1565499.5987,31497,49054,0.0,80551,33.23266773888889,2025-12-17 20:42:26

461,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.119874016615755,70,60,10,85,3863177.65114974,688161.544151573,60501.2064201133,884336.5375,8758,7857,0.0,16615,62.62488998972222,2025-12-17 20:42:28

462,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.061354384376495,58,55,3,85,9218830.60671979,1074220.88304412,98342.5307288713,1839200.5099,18890,21663,0.0,40553,32.45186220555556,2025-12-17 20:42:29

463,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.219716435522486,81,68,13,85,10086633.6537372,2285583.70143311,82940.289649414,1576841.5026,31538,49087,0.0,80625,33.32334319861111,2025-12-17 20:47:53

464,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.120228140371623,70,60,10,85,3873947.63622285,682597.165488561,73092.9377939602,885715.3078,8772,7861,0.0,16633,62.71556546777778,2025-12-17 20:47:54

465,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0615764976721013,63,55,8,85,9137135.96009995,1065923.86723531,84776.4000683792,1843776.3454,18791,21519,0.0,40310,32.542375445000005,2025-12-17 20:47:56

466,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.21518996189815,76,68,8,85,10099030.7563621,2220428.08726774,84190.8452312277,1564603.1982,31595,49139,0.0,80734,33.414141004722225,2025-12-17 20:53:20

467,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.118808232616643,70,60,10,85,3857763.83318165,677710.550049748,73145.5153244046,882119.6309,8753,7842,0.0,16595,62.80636326388889,2025-12-17 20:53:21

468,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0636542304567958,63,55,8,85,9024517.01550007,1017009.53794726,98085.3837323402,1881927.1056,18603,21308,0.0,39911,32.633469023055554,2025-12-17 20:53:23

469,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.211494137490483,78,68,10,85,10112765.309256,2161582.95952378,88553.3150915439,1542477.4973,31706,49206,0.0,80912,33.50489267361111,2025-12-17 20:58:46

470,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.11833194153283,70,60,10,85,3849747.00665106,665490.780414667,64105.9272091027,880053.1822,8752,7839,0.0,16591,62.897115003888885,2025-12-17 20:58:49

471,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0639742239358189,65,55,10,85,8994571.41027182,1008560.96067504,90330.1696682196,1889370.7796,18564,21224,0.0,39788,32.72401341972222,2025-12-17 20:58:50

472,KUNG / SOL,58CAg1wpqD6x3GkQcg8t66U4QfTkYpuv1jRzV2gZhNoc,solana,0.0004544918360292695,85,55,30,85,335151.825681592,34858.5089287142,0.0007678600186,208138.5309,22558,5326,0.0,27884,9.559952643888888,2025-12-17 21:04:13

473,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.212347937634606,78,68,10,85,10121307.6547021,2046218.57078888,90952.8089845288,1550336.2165,31745,49244,0.0,80989,33.59578906972222,2025-12-17 21:04:15

474,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.118694516482517,68,60,8,85,3841866.2830255,663396.087716952,68350.6394811695,881462.4333,8744,7840,0.0,16584,62.98801133944444,2025-12-17 21:04:17

475,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0639024761168076,63,55,8,85,8899963.27309304,1007709.48892028,96745.1862361795,1888867.9426,18425,21106,0.0,39531,32.81491048416667,2025-12-17 21:04:18

476,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.213046186935122,83,68,15,85,10125295.3008386,1958760.61677999,85056.9948669673,1555139.0433,31761,49272,0.0,81033,33.68691385777778,2025-12-17 21:09:41

477,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.118826273195613,68,60,8,85,3833857.5008188,672410.02913437,71416.6417496306,882141.2113,8730,7817,0.0,16547,63.079136132222224,2025-12-17 21:09:42

478,KUNG / SOL,58CAg1wpqD6x3GkQcg8t66U4QfTkYpuv1jRzV2gZhNoc,solana,0.0004331153054159292,68,55,13,85,335151.825753381,32674.3618209845,0.0007738762843,209666.149,22850,5326,0.0,28176,9.651086105277777,2025-12-17 21:09:44

479,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.209910179316845,78,68,10,85,10135266.6814623,1915050.83962992,90258.3179106614,1536090.4891,31805,49323,0.0,81128,33.77747235333333,2025-12-17 21:15:08

480,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.11916989275846,58,60,-2,85,3822238.52662087,657646.788870116,71433.2128201649,883404.4071,8718,7800,0.0,16518,63.16969460805556,2025-12-17 21:15:10

481,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.217592751671344,76,68,8,85,10149866.9422609,1836324.48260828,98732.0579108407,1573342.0326,31851,49431,0.0,81282,33.86788908388889,2025-12-17 21:20:33

482,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.119119053181199,68,60,8,85,3821328.48900593,646232.223326878,71520.9423553737,883461.0202,8712,7801,0.0,16513,63.2601113675,2025-12-17 21:20:34

483,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.214945504372028,76,68,8,85,10158312.9598904,1787410.9344818,101117.929299449,1559109.2605,31904,49470,0.0,81374,33.958179985,2025-12-17 21:25:58

484,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.118660629231663,68,60,8,85,3813840.51671372,632178.873866445,75265.376049456,881412.8465,8706,7800,0.0,16506,63.350402235277784,2025-12-17 21:25:59

485,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.216242806934242,73,68,5,85,10162025.8928454,1708496.96765703,94572.5289453397,1564520.8545,31920,49497,0.0,81417,34.048424778611114,2025-12-17 21:31:23

486,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.118027997608125,68,60,8,85,3813401.9402878,623943.688487665,74630.1142096191,878607.5774,8704,7799,0.0,16503,63.44064703083333,2025-12-17 21:31:25

487,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.217186868172053,73,68,5,85,10166337.9684806,1581903.51334773,91432.0396712303,1569329.521,31941,49521,0.0,81462,34.138768616111115,2025-12-17 21:36:48

488,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.117894547833139,68,60,8,85,3811652.11141608,597874.541950475,75793.2994640483,878071.5735,8696,7786,0.0,16482,63.53099086972222,2025-12-17 21:36:50

489,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.215877520970761,73,68,5,85,10173142.2302248,1448576.80871568,95514.341354114,1566960.1942,31965,49554,0.0,81519,34.22905735861111,2025-12-17 21:42:12

490,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.117923343287031,68,60,8,85,3802454.44587468,561474.735548445,54847.6475181841,876143.5819,8676,7788,0.0,16464,63.621280240555556,2025-12-17 21:42:14

491,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.214386473108994,73,68,5,85,10177663.6489868,1363533.24825969,81793.4187124571,1554243.8825,31988,49585,0.0,81573,34.319145902500004,2025-12-17 21:47:37

492,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.117728280334367,68,60,8,85,3805006.2660239,564026.555697673,57399.4676674123,877129.4448,8683,7800,0.0,16483,63.71136817916667,2025-12-17 21:47:38

493,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.213501019921584,68,68,0,85,10180329.4771663,1305646.647594,70586.7950258211,1553281.5713,32010,49599,0.0,81609,34.40911099361111,2025-12-17 21:53:00

494,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.117765822322898,68,60,8,85,3799211.20330205,515439.04819784,44690.4030215241,877779.513,8682,7774,0.0,16456,63.80133325694444,2025-12-17 21:53:02

495,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.212340758395003,68,68,0,85,10182169.4371492,1252357.21500382,67965.8574971401,1547537.0649,32021,49608,0.0,81629,34.49912240472222,2025-12-17 21:58:25

496,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.118494362300975,58,60,-2,85,3798771.72107274,512968.131742679,44477.9139609168,880167.8508,8677,7771,0.0,16448,63.89134468888889,2025-12-17 21:58:26

497,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.212389536256831,68,68,0,85,10185765.6076394,1209128.64669434,62871.315712997,1548729.0831,32037,49625,0.0,81662,34.589168189166664,2025-12-17 22:03:49

498,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.120438837082603,58,60,-2,85,3802340.18027892,500271.742893157,42251.7229129749,888450.2111,8687,7762,0.0,16449,63.981390473333335,2025-12-17 22:03:51

499,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.211981858366902,68,68,0,85,10188174.397844,1179332.64007059,59025.3646591217,1544747.8761,32051,49642,0.0,81693,34.679629177222225,2025-12-17 22:09:15

500,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.123341404228687,65,60,5,85,3826255.14336126,520921.428045064,74328.8420150365,898968.7396,8710,7777,0.0,16487,64.07185145083334,2025-12-17 22:09:17

501,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.122403697263105,80,67,13,85,3841978.922784,543504.203139022,98580.545886182,895570.7475,8742,7807,0.0,16549,64.16209976666667,2025-12-17 22:14:40

502,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.216207594584296,68,68,0,85,10197535.6493104,1156160.33306862,60870.1606030614,1559191.344,32086,49704,0.0,81790,34.769877512777775,2025-12-17 22:14:42

503,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.21729965248128,68,68,0,85,10205564.3741166,1124743.74232002,55168.5862509695,1570622.841,32117,49762,0.0,81879,34.86012168916667,2025-12-17 22:20:04

504,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.121579216803538,63,60,3,85,3839614.37480702,527430.332084148,103461.785195109,892309.2987,8746,7820,0.0,16566,64.25234395805556,2025-12-17 22:20:06

505,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0645481304044067,55,55,0,85,7674078.87872005,748601.319633851,65462.0895275251,1895568.925,16972,19192,0.0,36164,34.07914478861111,2025-12-17 22:20:08

506,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.2165889513252,68,68,0,85,10212069.9825299,1107445.45525156,53968.8077321408,1565182.8685,32154,49794,0.0,81948,34.950789020555554,2025-12-17 22:25:31

507,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.121386793503508,63,60,3,85,3841702.45046304,520808.411541634,102098.309992351,891814.3309,8747,7826,0.0,16573,64.3430112875,2025-12-17 22:25:33

508,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.217642713576908,73,68,5,85,10218806.0545656,1047438.53065489,56800.3520046317,1571709.972,32183,49823,0.0,82006,35.04099513777778,2025-12-17 22:30:56

509,AIA / USDC 0.01%,0xadedafd06cc16dec264fb02d3f8570e072daee35,bsc,0.120905102991163,63,60,3,85,3842178.27738515,505333.651687353,101557.044958724,890100.1156,8749,7830,0.0,16579,64.43321742194445,2025-12-17 22:30:57

510,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0651057491204686,55,55,0,85,7615284.86866116,746824.380650413,66584.329699727,1912670.2987,16897,19108,0.0,36005,34.26001068194444,2025-12-17 22:30:59

